,note,octave,dynamics,string,reference,klass,semitone,pitch_reference,microphone,filename,pack_filename,pack_name,pack_description,class,class_num,scale
1689,D,4.0,,,1,scale-bad-pitch-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0090.wav,0090.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1690,D,4.0,,,1,scale-bad-pitch-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0091.wav,0091.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1691,D,4.0,,,1,scale-bad-pitch-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0092.wav,0092.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1692,D,4.0,,,1,scale-bad-pitch-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0093.wav,0093.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1693,D,4.0,,,1,scale-bad-pitch-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0094.wav,0094.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1694,D,4.0,,,1,scale-bad-pitch-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0095.wav,0095.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1695,D,4.0,,,1,scale-bad-pitch-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0096.wav,0096.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1696,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0097.wav,0097.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1697,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0098.wav,0098.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1698,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0099.wav,0099.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1699,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0100.wav,0100.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1700,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0101.wav,0101.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1701,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0102.wav,0102.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1702,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0103.wav,0103.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1703,A,4.0,,,1,scale-bad-pitch-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0104.wav,0104.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1704,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0105.wav,0105.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1705,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0106.wav,0106.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1706,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0107.wav,0107.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1707,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0108.wav,0108.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1708,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0109.wav,0109.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1709,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0110.wav,0110.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1710,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0111.wav,0111.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1711,G,3.0,,,1,scale-bad-pitch-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0112.wav,0112.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1712,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0113.wav,0113.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1713,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0114.wav,0114.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1714,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0115.wav,0115.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1715,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0116.wav,0116.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1716,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0117.wav,0117.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1717,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0118.wav,0118.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1718,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0119.wav,0119.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1719,D,4.0,,,1,scale-bad-pitch-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0120.wav,0120.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1720,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0121.wav,0121.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1721,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0122.wav,0122.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1722,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0123.wav,0123.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1723,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0124.wav,0124.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1724,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0125.wav,0125.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1725,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0126.wav,0126.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1726,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0127.wav,0127.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1727,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0128.wav,0128.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1728,A,4.0,,,1,scale-bad-pitch-staccato-minor,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0129.wav,0129.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-pitch,2,True
1729,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0130.wav,0130.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1730,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0131.wav,0131.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1731,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0132.wav,0132.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1732,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0133.wav,0133.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1733,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0134.wav,0134.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1734,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0135.wav,0135.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1735,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0136.wav,0136.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1736,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0137.wav,0137.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1737,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0138.wav,0138.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1738,G,3.0,,,1,scale-bad-rithm-staccato,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0139.wav,0139.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1739,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0140.wav,0140.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1740,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0141.wav,0141.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1741,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0142.wav,0142.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1742,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0143.wav,0143.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1743,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0144.wav,0144.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1744,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0145.wav,0145.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1745,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0146.wav,0146.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1746,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0147.wav,0147.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1747,D,4.0,,,1,scale-bad-rithm-staccato,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0148.wav,0148.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1748,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0149.wav,0149.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1749,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0150.wav,0150.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1750,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0151.wav,0151.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1751,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0152.wav,0152.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1752,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0153.wav,0153.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1753,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0154.wav,0154.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1754,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0155.wav,0155.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1755,A,4.0,,,1,scale-bad-rithm-staccato,57.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0156.wav,0156.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1756,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0157.wav,0157.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1757,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0158.wav,0158.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1758,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0159.wav,0159.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1759,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0160.wav,0160.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1760,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0161.wav,0161.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1761,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0162.wav,0162.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1762,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0163.wav,0163.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1763,G,3.0,,,1,scale-bad-rithm-staccato-minor,43.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0164.wav,0164.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1764,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0165.wav,0165.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1765,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0166.wav,0166.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1766,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0167.wav,0167.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1767,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0168.wav,0168.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1768,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0169.wav,0169.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1769,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0170.wav,0170.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1770,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0171.wav,0171.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
1771,D,4.0,,,1,scale-bad-rithm-staccato-minor,50.0,442.0,neumann,GoodSounds/violin_violin_scales_laia_recordings/neumann/0172.wav,0172.wav,violin_violin_scales_laia_recordings,Violin recordings of scales,bad-rhythm,6,True
